"subject" "activity" "measurement" "measurement_mean"
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.726755270792453
1 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.423229266458491
1 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.518533546543396
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.840872401132076
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.0819614595509434
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0248002215811321
1 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.96273942
1 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.953969278490566
1 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.936565426037736
1 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.387746934169811
1 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.516047130075472
2 "LAYING" "fBodyAcc-mean()-X" -0.865272682291667
2 "LAYING" "fBodyAcc-mean()-Y" -0.8104216975
2 "LAYING" "fBodyAcc-mean()-Z" -0.823305316875
2 "LAYING" "fBodyAcc-std()-X" -0.848313097916667
2 "LAYING" "fBodyAcc-std()-Y" -0.773291393416667
2 "LAYING" "fBodyAcc-std()-Z" -0.7949363225
2 "LAYING" "fBodyAccJerk-mean()-X" -0.886415022083333
2 "LAYING" "fBodyAccJerk-mean()-Y" -0.873328127916667
2 "LAYING" "fBodyAccJerk-mean()-Z" -0.870306706458333
2 "LAYING" "fBodyAccJerk-std()-X" -0.890654223958333
2 "LAYING" "fBodyAccJerk-std()-Y" -0.878130075208333
2 "LAYING" "fBodyAccJerk-std()-Z" -0.885260495833333
2 "LAYING" "fBodyAccMag-mean()" -0.83396088125
2 "LAYING" "fBodyAccMag-std()" -0.846174109166667
2 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.860664876458333
2 "LAYING" "fBodyBodyAccJerkMag-std()" -0.860336456875
2 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.90429067625
2 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.906215296666667
2 "LAYING" "fBodyBodyGyroMag-mean()" -0.873116733958333
2 "LAYING" "fBodyBodyGyroMag-std()" -0.864058799791667
2 "LAYING" "fBodyGyro-mean()-X" -0.863576952083333
2 "LAYING" "fBodyGyro-mean()-Y" -0.877042002083333
2 "LAYING" "fBodyGyro-mean()-Z" -0.853231254583333
2 "LAYING" "fBodyGyro-std()-X" -0.893684189375
2 "LAYING" "fBodyGyro-std()-Y" -0.883291524791667
2 "LAYING" "fBodyGyro-std()-Z" -0.849996187708333
2 "LAYING" "tBodyAcc-mean()-X" 0.283263654166667
2 "LAYING" "tBodyAcc-mean()-Y" -0.0134281474514167
2 "LAYING" "tBodyAcc-mean()-Z" -0.108082741166667
2 "LAYING" "tBodyAcc-std()-X" -0.85261111375
2 "LAYING" "tBodyAcc-std()-Y" -0.776116874375
2 "LAYING" "tBodyAcc-std()-Z" -0.793913059583333
2 "LAYING" "tBodyAccJerk-mean()-X" 0.0767161657479167
2 "LAYING" "tBodyAccJerk-mean()-Y" -0.0156081392235417
2 "LAYING" "tBodyAccJerk-mean()-Z" -0.0102176497691458
2 "LAYING" "tBodyAccJerk-std()-X" -0.883250480625
2 "LAYING" "tBodyAccJerk-std()-Y" -0.871156129791667
2 "LAYING" "tBodyAccJerk-std()-Z" -0.878383022291667
2 "LAYING" "tBodyAccJerkMag-mean()" -0.87489875875
2 "LAYING" "tBodyAccJerkMag-std()" -0.860428828541667
2 "LAYING" "tBodyAccMag-mean()" -0.802771147708333
2 "LAYING" "tBodyAccMag-std()" -0.823971082291667
2 "LAYING" "tBodyGyro-mean()-X" -0.0152581312541667
2 "LAYING" "tBodyGyro-mean()-Y" -0.0707232364333333
2 "LAYING" "tBodyGyro-mean()-Z" 0.083782288625
2 "LAYING" "tBodyGyro-std()-X" -0.885824254791667
2 "LAYING" "tBodyGyro-std()-Y" -0.880035104791667
2 "LAYING" "tBodyGyro-std()-Z" -0.839408566041667
2 "LAYING" "tBodyGyroJerk-mean()-X" -0.113414033125
2 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0355866824375
2 "LAYING" "tBodyGyroJerk-mean()-Z" -0.050834358625
2 "LAYING" "tBodyGyroJerk-std()-X" -0.903970227291667
2 "LAYING" "tBodyGyroJerk-std()-Y" -0.905612406875
2 "LAYING" "tBodyGyroJerk-std()-Z" -0.915789959583333
2 "LAYING" "tBodyGyroJerkMag-mean()" -0.911945907083333
2 "LAYING" "tBodyGyroJerkMag-std()" -0.902205930625
2 "LAYING" "tBodyGyroMag-mean()" -0.823954203958333
2 "LAYING" "tBodyGyroMag-std()" -0.851863994583333
2 "LAYING" "tGravityAcc-mean()-X" 0.679158235
2 "LAYING" "tGravityAcc-mean()-Y" 0.0625477904166667
2 "LAYING" "tGravityAcc-mean()-Z" 0.076362913875
2 "LAYING" "tGravityAcc-std()-X" -0.978783722291667
2 "LAYING" "tGravityAcc-std()-Y" -0.955430642708333
2 "LAYING" "tGravityAcc-std()-Z" -0.948272388125
2 "LAYING" "tGravityAccMag-mean()" -0.802771147708333
2 "LAYING" "tGravityAccMag-std()" -0.823971082291667
2 "SITTING" "fBodyAcc-mean()-X" -0.568633004804348
2 "SITTING" "fBodyAcc-mean()-Y" -0.445443339021739
2 "SITTING" "fBodyAcc-mean()-Z" -0.725250370478261
2 "SITTING" "fBodyAcc-std()-X" -0.564035230543478
2 "SITTING" "fBodyAcc-std()-Y" -0.434908310563043
2 "SITTING" "fBodyAcc-std()-Z" -0.686049042391304
2 "SITTING" "fBodyAccJerk-mean()-X" -0.592740502315217
2 "SITTING" "fBodyAccJerk-mean()-Y" -0.549597256386957
2 "SITTING" "fBodyAccJerk-mean()-Z" -0.784791411521739
2 "SITTING" "fBodyAccJerk-std()-X" -0.599544587847826
2 "SITTING" "fBodyAccJerk-std()-Y" -0.518985874343478
2 "SITTING" "fBodyAccJerk-std()-Z" -0.823066260652174
2 "SITTING" "fBodyAccMag-mean()" -0.553054213413044
2 "SITTING" "fBodyAccMag-std()" -0.644063059782609
2 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.552404316021739
2 "SITTING" "fBodyBodyAccJerkMag-std()" -0.583614777826087
2 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.773882517695652
2 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.791222413043478
2 "SITTING" "fBodyBodyGyroMag-mean()" -0.675524656521739
2 "SITTING" "fBodyBodyGyroMag-std()" -0.666759932326087
2 "SITTING" "fBodyGyro-mean()-X" -0.621381937823913
2 "SITTING" "fBodyGyro-mean()-Y" -0.714706058130435
2 "SITTING" "fBodyGyro-mean()-Z" -0.630640400804348
2 "SITTING" "fBodyGyro-std()-X" -0.700892989
2 "SITTING" "fBodyGyro-std()-Y" -0.656503381108696
2 "SITTING" "fBodyGyro-std()-Z" -0.711589123913044
2 "SITTING" "tBodyAcc-mean()-X" 0.27160317
2 "SITTING" "tBodyAcc-mean()-Y" -0.0157932386847826
2 "SITTING" "tBodyAcc-mean()-Z" -0.103645907284783
2 "SITTING" "tBodyAcc-std()-X" -0.563590497956522
2 "SITTING" "tBodyAcc-std()-Y" -0.413213580506522
2 "SITTING" "tBodyAcc-std()-Z" -0.681651340282609
2 "SITTING" "tBodyAccJerk-mean()-X" 0.0783099649978261
2 "SITTING" "tBodyAccJerk-mean()-Y" 0.00152657639565217
2 "SITTING" "tBodyAccJerk-mean()-Z" 0.0167048540910435
2 "SITTING" "tBodyAccJerk-std()-X" -0.57710068726087
2 "SITTING" "tBodyAccJerk-std()-Y" -0.519168338621957
2 "SITTING" "tBodyAccJerk-std()-Z" -0.804369863695652
2 "SITTING" "tBodyAccJerkMag-mean()" -0.605997521156522
2 "SITTING" "tBodyAccJerkMag-std()" -0.564625367886956
2 "SITTING" "tBodyAccMag-mean()" -0.508326496086957
2 "SITTING" "tBodyAccMag-std()" -0.566566545478261
2 "SITTING" "tBodyGyro-mean()-X" -0.0149824651630435
2 "SITTING" "tBodyGyro-mean()-Y" -0.0698801709565217
2 "SITTING" "tBodyGyro-mean()-Z" 0.0689197515956522
2 "SITTING" "tBodyGyro-std()-X" -0.679841500152174
2 "SITTING" "tBodyGyro-std()-Y" -0.674078734586957
2 "SITTING" "tBodyGyro-std()-Z" -0.667279091956522
2 "SITTING" "tBodyGyroJerk-mean()-X" -0.0650911702195652
2 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0599398318086957
2 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0451129392782609
2 "SITTING" "tBodyGyroJerk-std()-X" -0.692997898065217
2 "SITTING" "tBodyGyroJerk-std()-Y" -0.79900231976087
2 "SITTING" "tBodyGyroJerk-std()-Z" -0.716302710652174
2 "SITTING" "tBodyGyroJerkMag-mean()" -0.75161865
2 "SITTING" "tBodyGyroJerkMag-std()" -0.774377876891304
2 "SITTING" "tBodyGyroMag-mean()" -0.577069558717391
2 "SITTING" "tBodyGyroMag-std()" -0.630213025065217
2 "SITTING" "tGravityAcc-mean()-X" 0.80369137
2 "SITTING" "tGravityAcc-mean()-Y" -0.0748623650869565
2 "SITTING" "tGravityAcc-mean()-Z" 0.00214816653782609
2 "SITTING" "tGravityAcc-std()-X" -0.979762778695652
2 "SITTING" "tGravityAcc-std()-Y" -0.964367953478261
2 "SITTING" "tGravityAcc-std()-Z" -0.947336349565217
2 "SITTING" "tGravityAccMag-mean()" -0.508326496086957
2 "SITTING" "tGravityAccMag-std()" -0.566566545478261
2 "STANDING" "fBodyAcc-mean()-X" -0.53048352212963
2 "STANDING" "fBodyAcc-mean()-Y" -0.383704337037037
2 "STANDING" "fBodyAcc-mean()-Z" -0.584812324951852
2 "STANDING" "fBodyAcc-std()-X" -0.487849676722222
2 "STANDING" "fBodyAcc-std()-Y" -0.340808349185185
2 "STANDING" "fBodyAcc-std()-Z" -0.510083740888889
2 "STANDING" "fBodyAccJerk-mean()-X" -0.586808567703704
2 "STANDING" "fBodyAccJerk-mean()-Y" -0.526716778507407
2 "STANDING" "fBodyAccJerk-mean()-Z" -0.69469088387037
2 "STANDING" "fBodyAccJerk-std()-X" -0.576126854525926
2 "STANDING" "fBodyAccJerk-std()-Y" -0.518927938481481
2 "STANDING" "fBodyAccJerk-std()-Z" -0.742959284074074
2 "STANDING" "fBodyAccMag-mean()" -0.484004478444444
2 "STANDING" "fBodyAccMag-std()" -0.559116192646296
2 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.539538897003704
2 "STANDING" "fBodyBodyAccJerkMag-std()" -0.536754836925926
2 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.722666602092593
2 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.727617446016667
2 "STANDING" "fBodyBodyGyroMag-mean()" -0.622570790174074
2 "STANDING" "fBodyBodyGyroMag-std()" -0.597002027962963
2 "STANDING" "fBodyGyro-mean()-X" -0.582511621066667
2 "STANDING" "fBodyGyro-mean()-Y" -0.625137317444444
2 "STANDING" "fBodyGyro-mean()-Z" -0.552030161644444
2 "STANDING" "fBodyGyro-std()-X" -0.643644487351852
2 "STANDING" "fBodyGyro-std()-Y" -0.568445975311111
2 "STANDING" "fBodyGyro-std()-Z" -0.587592684148148
2 "STANDING" "tBodyAcc-mean()-X" 0.259622286851852
2 "STANDING" "tBodyAcc-mean()-Y" -0.0225643439875926
2 "STANDING" "tBodyAcc-mean()-Z" -0.112531633888889
2 "STANDING" "tBodyAcc-std()-X" -0.498379422685185
2 "STANDING" "tBodyAcc-std()-Y" -0.325628455185185
2 "STANDING" "tBodyAcc-std()-Z" -0.508237785425926
2 "STANDING" "tBodyAccJerk-mean()-X" 0.0908749955185185
2 "STANDING" "tBodyAccJerk-mean()-Y" 0.0136072097018519
2 "STANDING" "tBodyAccJerk-mean()-Z" 0.0035452371037037
2 "STANDING" "tBodyAccJerk-std()-X" -0.56210013037037
2 "STANDING" "tBodyAccJerk-std()-Y" -0.506644137611111
2 "STANDING" "tBodyAccJerk-std()-Z" -0.719457979814815
2 "STANDING" "tBodyAccJerkMag-mean()" -0.577811513203704
2 "STANDING" "tBodyAccJerkMag-std()" -0.536569684657407
2 "STANDING" "tBodyAccMag-mean()" -0.422723737666667
2 "STANDING" "tBodyAccMag-std()" -0.478894276685185
2 "STANDING" "tBodyGyro-mean()-X" -0.0356499335740741
2 "STANDING" "tBodyGyro-mean()-Y" -0.0724526668518519
2 "STANDING" "tBodyGyro-mean()-Z" 0.0840209432759259
2 "STANDING" "tBodyGyro-std()-X" -0.626328262111111
2 "STANDING" "tBodyGyro-std()-Y" -0.583241561092593
2 "STANDING" "tBodyGyro-std()-Z" -0.54672501632963
2 "STANDING" "tBodyGyroJerk-mean()-X" -0.0821228844677778
2 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0570480590814815
2 "STANDING" "tBodyGyroJerk-mean()-Z" -0.054157336
2 "STANDING" "tBodyGyroJerk-std()-X" -0.698275421685185
2 "STANDING" "tBodyGyroJerk-std()-Y" -0.724840953777778
2 "STANDING" "tBodyGyroJerk-std()-Z" -0.684272836018519
2 "STANDING" "tBodyGyroJerkMag-mean()" -0.715623888518519
2 "STANDING" "tBodyGyroJerkMag-std()" -0.715761567888889
2 "STANDING" "tBodyGyroMag-mean()" -0.489970334948148
2 "STANDING" "tBodyGyroMag-std()" -0.559920626083333
2 "STANDING" "tGravityAcc-mean()-X" 0.694704469259259
2 "STANDING" "tGravityAcc-mean()-Y" -0.073535037537037
2 "STANDING" "tGravityAcc-mean()-Z" 0.0524666719444444
2 "STANDING" "tGravityAcc-std()-X" -0.969459338703704
2 "STANDING" "tGravityAcc-std()-Y" -0.959934386111111
2 "STANDING" "tGravityAcc-std()-Z" -0.935836247592593
2 "STANDING" "tGravityAccMag-mean()" -0.422723737666667
2 "STANDING" "tGravityAccMag-std()" -0.478894276685185
2 "WALKING" "fBodyAcc-mean()-X" -0.357545836610169
2 "WALKING" "fBodyAcc-mean()-Y" -0.037575431179661
2 "WALKING" "fBodyAcc-mean()-Z" -0.462812643389831
2 "WALKING" "fBodyAcc-std()-X" -0.466270722711864
2 "WALKING" "fBodyAcc-std()-Y" -0.182137166881356
2 "WALKING" "fBodyAcc-std()-Z" -0.463987716779661
2 "WALKING" "fBodyAccJerk-mean()-X" -0.31509241779661
2 "WALKING" "fBodyAccJerk-mean()-Y" -0.0927135624745763
2 "WALKING" "fBodyAccJerk-mean()-Z" -0.56222692779661
2 "WALKING" "fBodyAccJerk-std()-X" -0.323605216966102
2 "WALKING" "fBodyAccJerk-std()-Y" -0.0311438090084746
2 "WALKING" "fBodyAccJerk-std()-Z" -0.622225634237288
2 "WALKING" "fBodyAccMag-mean()" -0.335572482169492
2 "WALKING" "fBodyAccMag-std()" -0.584947084745763
2 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.182541042305085
2 "WALKING" "fBodyBodyAccJerkMag-std()" -0.177160284872881
2 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.590462121864407
2 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.566443856610169
2 "WALKING" "fBodyBodyGyroMag-mean()" -0.539566097118644
2 "WALKING" "fBodyBodyGyroMag-std()" -0.658999310847458
2 "WALKING" "fBodyGyro-mean()-X" -0.440173948813559
2 "WALKING" "fBodyGyro-mean()-Y" -0.56204405440678
2 "WALKING" "fBodyGyro-mean()-Z" -0.406915033559322
2 "WALKING" "fBodyGyro-std()-X" -0.610577988474576
2 "WALKING" "fBodyGyro-std()-Y" -0.540179433728814
2 "WALKING" "fBodyGyro-std()-Z" -0.566277008983051
2 "WALKING" "tBodyAcc-mean()-X" 0.276938362033898
2 "WALKING" "tBodyAcc-mean()-Y" -0.0173994911857627
2 "WALKING" "tBodyAcc-mean()-Z" -0.106070407135593
2 "WALKING" "tBodyAcc-std()-X" -0.433152354915254
2 "WALKING" "tBodyAcc-std()-Y" -0.0926085400915254
2 "WALKING" "tBodyAcc-std()-Z" -0.434584076101695
2 "WALKING" "tBodyAccJerk-mean()-X" 0.0675898458313559
2 "WALKING" "tBodyAccJerk-mean()-Y" 0.0154356567711864
2 "WALKING" "tBodyAccJerk-mean()-Z" 0.0047789127440678
2 "WALKING" "tBodyAccJerk-std()-X" -0.287896596688136
2 "WALKING" "tBodyAccJerk-std()-Y" -0.0319084432847458
2 "WALKING" "tBodyAccJerk-std()-Z" -0.592878966779661
2 "WALKING" "tBodyAccJerkMag-mean()" -0.291933377101695
2 "WALKING" "tBodyAccJerkMag-std()" -0.177491591398305
2 "WALKING" "tBodyAccMag-mean()" -0.301842795423729
2 "WALKING" "tBodyAccMag-std()" -0.432672430677966
2 "WALKING" "tBodyGyro-mean()-X" -0.0468574987516949
2 "WALKING" "tBodyGyro-mean()-Y" -0.0550497025423729
2 "WALKING" "tBodyGyro-mean()-Z" 0.0846233011016949
2 "WALKING" "tBodyGyro-std()-X" -0.569037532881356
2 "WALKING" "tBodyGyro-std()-Y" -0.545653958135593
2 "WALKING" "tBodyGyro-std()-Z" -0.489113898644068
2 "WALKING" "tBodyGyroJerk-mean()-X" -0.0818241197966102
2 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0523633391610169
2 "WALKING" "tBodyGyroJerk-mean()-Z" -0.054579521140678
2 "WALKING" "tBodyGyroJerk-std()-X" -0.400743466271186
2 "WALKING" "tBodyGyroJerk-std()-Y" -0.63989316559322
2 "WALKING" "tBodyGyroJerk-std()-Z" -0.44457123440678
2 "WALKING" "tBodyGyroJerkMag-mean()" -0.555243461864407
2 "WALKING" "tBodyGyroJerkMag-std()" -0.565771167457627
2 "WALKING" "tBodyGyroMag-mean()" -0.457662611525424
2 "WALKING" "tBodyGyroMag-std()" -0.561807784915254
2 "WALKING" "tGravityAcc-mean()-X" 0.912689399830508
2 "WALKING" "tGravityAcc-mean()-Y" -0.34102748147617
2 "WALKING" "tGravityAcc-mean()-Z" 0.0883697801694915
2 "WALKING" "tGravityAcc-std()-X" -0.97364206559322
2 "WALKING" "tGravityAcc-std()-Y" -0.973938113220339
2 "WALKING" "tGravityAcc-std()-Z" -0.973246463389831
2 "WALKING" "tGravityAccMag-mean()" -0.301842795423729
2 "WALKING" "tGravityAccMag-std()" -0.432672430677966
2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.558481200374468
2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.534415801440426
2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.664424362978723
2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.578327961617021
2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.574275156448085
2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.655125433787234
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.594153412404043
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.59816370705766
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.73156227212766
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.608190417382979
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.600048150274468
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.784830823829787
2 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.555149789765957
2 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.66185068693617
2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.563950326255319
2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.598550179404255
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.778698739574468
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.804165400212766
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.689843238297872
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.695293857021277
2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.668051808297872
2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.698798739361702
2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.582570746693617
2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.751416726808511
2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.653478317914894
2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.649302132765957
2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.263034043829787
2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0195281431958826
2 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.111475486531915
2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.572250247744681
2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.540158870446809
2 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.638602099893617
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0451704322191489
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0317543158553191
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0233086247951064
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.582342823489362
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.585003700425532
2 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.758559306382979
2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.617443987765957
2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.577425564340426
2 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.543009190038298
2 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.580307743997872
2 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.053419163806383
2 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0973851826170213
2 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.135566416761702
2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.730579565744681
2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.666153977176596
2 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.604930408957447
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.12617407887234
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0266533440265957
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0784907266148936
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.717336378297872
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.793151644893617
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.714368842553191
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.759394284680851
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.782458474893617
2 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.581919838676596
2 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.65750177306383
2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.354405059191489
2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.209562233457447
2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.10528765295483
2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.932437974255319
2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.949691599148936
2 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.932883618085106
2 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.543009190038298
2 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.580307743997872
2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.572262513895833
2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.523636006708333
2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.681803462138125
2 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.535472973770833
2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.533806836233542
2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.624226577402083
2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.6080965675
2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.606271652666667
2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.764669160833333
2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.5822042494375
2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.592802842229167
2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.803351159375
2 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.555122081416667
2 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.6448494135625
2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.593646789666667
2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.611061351708333
2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.800159216458333
2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.824943985416667
2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.713362017708333
2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.713642284791667
2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.619898494833333
2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.75626843375
2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.6608696974375
2 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.695854691041667
2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.720350432395833
2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.7160148561875
2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.280027162916667
2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.016160968621875
2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.112649654645833
2 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.544807254408333
2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.508500509438333
2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.624645678041667
2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0944240006875
2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0218850522342292
2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.0134746463666667
2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.5764048415625
2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.586356981654167
2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.784569249791667
2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.613646754479167
2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.600012632875
2 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.507997317064583
2 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.5683692429375
2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.08539328876875
2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0297704341670833
